Unnamed: 0,POS_sentence,POS_word,base,dep,freq,function,index_s,ld20,length,open,story,type,v_onset,word,xmax,xmin,local_freq,entropy,isV,isN,isC,is_key,is_key_and_C,duration,freq_binary,freq_quart,sc_onset,ivc_avg,Entropy_Roark,Surprisal_Roark,env_avg
3337,PPOSAT,ART,seine,9.0,5.0,det,8.0,1.0,0.35,1.0,15.0,low,53.19,sein,53.54,53.19,0.012376238,1.35e-05,0,0,0,0,0,0.3500000000000014,0,2,876.8078,0.024044463481376642,5.369,2.6239999999999997,1.136807949147833
3338,NN,N,Kind,7.0,8.0,pn,9.0,1.5,0.41,0.0,15.0,low,53.6,Kind,53.95,53.54,0.004207921,5.700000000000001e-06,0,1,1,0,0,0.4100000000000037,1,3,877.2178,0.5387190051565757,7.824,8.46,-0.12047930681587726
3339,ADJD,ADV,endlich,2.0,8.0,adv,1.0,1.85,0.42,1.0,15.0,low,54.67,Endlich,55.09,54.67,0.00049505,9.33e-07,1,1,1,0,0,0.4200000000000017,1,3,878.2878,-0.4871182249700043,5.939,7.169,0.3131224018397756
3340,VVFIN,V,öffnen,0.0,10.0,root,2.0,2.9,0.37,0.0,15.0,low,55.2,öffnete,55.57,55.2,0.000247525,5.09e-07,1,1,1,0,0,0.36999999999999744,1,3,878.8178,-0.2377406461123396,5.9670000000000005,3.077,0.4469936843845313
3341,PIS,PRO,man,2.0,4.0,subj,3.0,1.15,0.19,0.0,15.0,low,55.63,man,55.76,55.57,0.001980198,3.05e-06,0,1,0,0,0,0.18999999999999773,0,2,879.2478,0.3174324446429003,5.2570000000000014,0.462,0.4277237011762587
3342,ART,ART,eine,5.0,3.0,det,4.0,1.0,0.23,1.0,15.0,low,55.76,einen,55.99,55.76,0.018564356,1.83e-05,0,0,0,0,0,0.230000000000004,0,2,879.3778,0.1374996675484164,4.9860000000000015,3.3939999999999997,0.38870439732391543
3343,NN,N,Spalt,2.0,14.0,obja,5.0,1.7,0.4,0.0,15.0,low,56.21,Spalt,56.39,55.99,0.000247525,5.09e-07,0,1,1,1,1,0.3999999999999986,1,4,879.8278,-0.12595700908711308,8.096,1.902,0.12592004351033445
3344,KON,KON,und,2.0,1.0,kon,6.0,1.45,0.105,0.0,15.0,low,56.91,und,57.015,56.91,0.048514851,3.63e-05,0,0,0,0,0,0.10500000000000398,0,1,880.5278,0.03906242032660378,5.182,0.203,0.045159067541281905
3345,VVFIN,V,lassen,6.0,6.0,cj,7.0,1.35,0.355,0.0,15.0,low,57.07,lie_,57.37,57.015,0.000990099,1.7e-06,1,1,1,0,0,0.3549999999999969,1,2,880.6878,-0.20188320658577585,7.1979999999999995,6.353,-0.309089691307917
3346,PPER,PRO,er,7.0,3.0,obja,8.0,1.4,0.21,0.0,15.0,low,57.37,ihn,57.58,57.37,0.025,2.28e-05,0,1,0,0,0,0.21000000000000085,0,2,880.9878,-0.24749562433084785,4.687,2.338,-0.20420810753242621
3347,APPR,PREP,in,12.0,1.0,pp,9.0,1.7,0.15,1.0,15.0,low,57.58,in,57.73,57.58,0.019059406,1.87e-05,0,0,0,0,0,0.14999999999999858,0,1,881.1978,-0.3914816376856283,5.6579999999999995,1.5,-0.16760159875797898
3348,ART,ART,die,11.0,0.0,det,10.0,1.25,0.21,2.0,15.0,low,57.76,den,57.94,57.73,0.109653465,6e-05,0,0,0,0,0,0.21000000000000085,0,1,881.3778,-0.27459216488271443,5.082,1.469,-0.19457411342867656
3349,NN,N,Tempelhof,9.0,11.0,pn,11.0,3.35,0.58,1.0,15.0,low,57.99,Tempelhof,58.52,57.94,0.00049505,9.33e-07,0,1,1,0,0,0.5800000000000054,1,3,881.6078,-0.4680319678658328,7.872000000000001,13.453,-0.05450575364972348
3350,VVINF,V,hineinsehen,7.0,17.0,obji,12.0,2.4,0.68,0.0,15.0,low,58.55,hineinsehen,59.2,58.52,0.000247525,5.09e-07,1,1,1,0,0,0.6799999999999997,1,4,882.1677999999997,-0.5727199550989783,4.995,3.8569999999999998,-0.3551893233507599
3351,ART,ART,die,5.0,0.0,det,1.0,1.15,0.18,1.0,15.0,low,60.02,Der,60.14,59.96,0.109653465,6e-05,0,0,0,0,0,0.17999999999999972,0,1,883.6378,-0.2415211338844616,5.939,1.5030000000000001,-0.2165963207359561
3352,ADJA,ADJA,gro_,5.0,8.0,attr,2.0,1.7,0.67,2.0,15.0,low,60.3,gro_e,60.81,60.14,0.002475248,3.68e-06,1,1,1,0,0,0.6700000000000017,1,3,883.9177999999997,-0.0328341772139258,8.136000000000001,3.266,-0.10048290854882197
3353,ADJA,ADJA,riesig,2.0,13.0,kon,4.0,2.8,0.67,2.0,15.0,low,60.91,riesige,61.48,60.81,0.000247525,5.09e-07,1,1,1,0,0,0.6699999999999946,1,4,884.5278,-0.4042704302912072,8.132,8.061,-0.21019270778403723
3354,NN,N,Tige,12.0,30.0,subj,5.0,1.8,0.41,1.0,15.0,low,61.59,Tiger,61.96,61.55,0.001732673,2.73e-06,0,1,1,1,1,0.4100000000000037,1,4,885.2078,-0.5753496474412917,7.6229999999999976,9.139,-0.4331077421517281
3355,APPR,PREP,mit,5.0,2.0,pp,7.0,1.45,0.12,1.0,15.0,low,62.35,mit,62.44,62.32,0.006930693000000001,8.53e-06,0,0,0,0,0,0.11999999999999746,0,1,885.9678,0.8196549536661699,6.513,2.6189999999999998,-0.24514450116556957
3356,PPOSAT,ART,seine,10.0,5.0,det,8.0,1.7,0.51,2.0,15.0,low,62.44,seinem,62.95,62.44,0.012376238,1.35e-05,0,0,0,0,0,0.5100000000000051,0,2,886.0578,0.4819303354811912,6.095,1.705,0.6012108374723731
3357,ADJA,ADJA,massig,10.0,16.0,attr,9.0,2.75,0.51,3.0,15.0,low,63.0,massigen,63.46,62.95,0.000247525,5.09e-07,1,1,1,1,1,0.509999999999998,1,4,886.6178,-0.10126669001641804,7.636,10.171,0.18821541917704263
3358,NN,N,Kopf,7.0,8.0,pn,10.0,1.65,0.38,1.0,15.0,low,63.57,Kopf,63.84,63.46,0.00049505,9.33e-07,0,1,1,0,0,0.38000000000000256,1,3,887.1878,-0.4213914959912195,7.1229999999999976,1.645,-0.18862727345355587
3359,VVFIN,V,ducken,0.0,15.0,root,12.0,1.9,0.31,0.0,15.0,low,64.16,duckte,64.44,64.13,0.000247525,5.09e-07,1,1,1,0,0,0.3100000000000023,1,4,887.7778,2.381480637230743,6.169,10.68,1.1529225105166867
3360,PRF,PRO,sie,12.0,3.0,obja,13.0,1.4,0.18,0.0,15.0,low,64.44,sich,64.62,64.44,0.016831683,1.7e-05,0,1,0,0,0,0.18000000000000682,0,2,888.0578,0.5071942646530888,5.307,0.015,0.18979551567385597
3361,ADV,ADV,eben,12.0,7.0,adv,14.0,1.45,0.27,0.0,15.0,low,64.68,eben,64.95,64.68,0.000247525,5.09e-07,1,1,1,0,0,0.269999999999996,1,3,888.2978,-0.5250314077029519,5.382999999999999,6.619,0.6013261260711084
3362,APPR,PREP,auf,12.0,2.0,pp,15.0,1.3,0.12,0.0,15.0,low,64.95,auf,65.07,64.95,0.014356436,1.51e-05,0,0,0,0,0,0.11999999999999035,0,1,888.5678,-0.5445153642440947,6.018,2.318,0.9445301931343913
3363,ART,ART,die,17.0,0.0,det,16.0,1.6,0.19,1.0,15.0,low,65.11,dem,65.26,65.07,0.109653465,6e-05,0,0,0,0,0,0.19000000000001194,0,1,888.7278,-0.6001526584961793,6.0829999999999975,1.7619999999999998,0.07082696415872437
3364,NN,N,Tempeldach,15.0,20.0,pn,17.0,3.3,0.68,0.0,15.0,low,65.31,Tempeldach,65.94,65.26,0.000742574,1.32e-06,0,1,1,1,1,0.6799999999999926,1,4,888.9277999999997,-0.6169053847207773,8.007,1.778,-0.023493295181973455
3365,KON,KON,und,12.0,1.0,kon,18.0,1.45,0.16,0.0,15.0,low,66.16,und,66.32,66.16,0.048514851,3.63e-05,0,0,0,0,0,0.1599999999999966,0,1,889.7778,1.6091668390808551,5.97,0.39799999999999996,0.44297935247338005
3366,VVFIN,V,kommen,18.0,6.0,cj,19.0,1.2,0.32,0.0,15.0,low,66.47,kam,66.69,66.37,0.003712871,5.14e-06,1,1,1,0,0,0.3199999999999932,1,2,890.0878,1.5750814395239958,6.57,6.059,1.095912767931495
3367,APPR,PREP,in,19.0,1.0,objp,20.0,1.7,0.07,0.0,15.0,low,66.69,in,66.76,66.69,0.019059406,1.87e-05,0,0,0,0,0,0.07000000000000739,0,1,890.3078,-0.12423370311340395,5.37,1.547,0.45716899726962973
3368,ART,ART,die,22.0,0.0,det,21.0,1.25,0.12,1.0,15.0,low,66.79,die,66.88,66.76,0.109653465,6e-05,0,0,0,0,0,0.11999999999999035,0,1,890.4078,0.1425597979717021,5.506,1.911,-0.048055869618582485
3369,NN,N,Gasse,20.0,13.0,pn,22.0,1.3,0.225,0.0,15.0,low,66.95,Gasse,67.105,66.88,0.002227723,3.37e-06,0,1,1,0,0,0.22500000000000853,1,4,890.5678,-0.29507343805911485,8.038,10.306,0.6502918659584833
3370,VVPP,V,herabspringen,19.0,22.0,neb,23.0,4.65,0.915,0.0,15.0,low,67.15,herabgesprungen,68.02,67.105,0.000247525,5.09e-07,1,1,1,1,1,0.9149999999999922,1,4,890.7678,-0.5680538226318972,5.2620000000000005,2.7089999999999996,0.10493519965861768
3371,NN,N,Lautlos,7.0,16.0,objd,1.0,1.85,0.9,1.0,15.0,low,68.72,Lautlos,69.52,68.62,0.000247525,5.09e-07,0,1,1,0,0,0.8999999999999915,1,4,892.3378,-0.4515139133475414,5.939,8.463,-0.4001679247083516
3372,KOKOM,KOKOM,wie,1.0,3.0,kom,2.0,1.5,0.14,1.0,15.0,low,69.99,wie,70.09,69.95,0.01039604,1.18e-05,0,0,0,0,0,0.14000000000000054,0,2,893.6078,-0.4554316308571272,5.966,4.604,-0.10847331776243879
3373,ART,ART,eine,5.0,3.0,det,3.0,1.0,0.27,2.0,15.0,low,70.09,ein,70.36,70.09,0.018564356,1.83e-05,0,0,0,0,0,0.269999999999996,0,2,893.7078,-0.3758018823043492,6.15,1.871,-0.3095650807278864
3374,ADJA,ADJA,gro_,5.0,8.0,attr,4.0,1.75,0.62,3.0,15.0,low,70.46,gro_er,70.98,70.36,0.002475248,3.68e-06,1,1,1,0,0,0.6200000000000045,1,3,894.0778,-0.29055670799750105,8.218,5.769,-0.2163858125749816
3375,NN,N,Ballen,2.0,15.0,cj,5.0,1.2,0.49,1.0,15.0,low,71.04,Ballen,71.47,70.98,0.000247525,5.09e-07,0,1,1,1,1,0.4899999999999949,1,4,894.6578,-0.3709561807141227,7.5360000000000005,11.762,-0.08618959074821371
3376,NN,N,Baumwolle,5.0,14.0,app,6.0,2.55,0.67,1.0,15.0,low,71.51,Baumwolle,72.14,71.47,0.000247525,5.09e-07,0,1,1,0,0,0.6700000000000017,1,4,895.1278,-0.5258029061855903,6.185,1.67,-0.0827577304884312
3377,VVFIN,V,fallen,0.0,9.0,root,7.0,1.4,0.3,0.0,15.0,low,72.51,fiel,72.81,72.51,0.001980198,3.05e-06,1,1,1,1,1,0.2999999999999972,1,3,896.1278,1.013278344835386,6.223,6.6270000000000024,0.3504230477869996
3378,PPER,PRO,er,7.0,3.0,subj,8.0,1.15,0.13,0.0,15.0,low,72.81,er,72.94,72.81,0.025,2.28e-05,0,1,0,0,0,0.12999999999999545,0,2,896.4277999999997,0.8599574632319714,3.63,1.6440000000000001,1.3972461314434699
3379,APPR,PREP,auf,7.0,2.0,pp,9.0,1.3,0.2,0.0,15.0,low,72.94,auf,73.14,72.94,0.014356436,1.51e-05,0,0,0,0,0,0.20000000000000284,0,1,896.5578,-0.06049578587512465,5.297999999999999,2.336,0.3229981215536695
3380,ART,ART,die,11.0,0.0,det,10.0,1.2,0.16,1.0,15.0,low,73.24,das,73.35,73.19,0.109653465,6e-05,0,0,0,0,0,0.1599999999999966,0,1,896.8578,1.1158730476303511,5.803,2.8280000000000003,-0.4479921282437698
3381,NN,N,Pflaster,9.0,12.0,pn,11.0,2.55,0.43,0.0,15.0,low,73.49,Pflaster,73.92,73.49,0.00049505,9.33e-07,0,1,1,0,0,0.4300000000000068,1,4,897.1078,0.3052767187512337,8.055,1.8119999999999998,-0.3989987037493776
3382,APPR,PREP,mit,7.0,2.0,pp,1.0,1.45,0.17,1.0,15.0,low,74.71,Mit,74.84,74.67,0.006930693000000001,8.53e-06,0,0,0,0,0,0.1700000000000017,0,1,898.3278,-0.06748157860043068,5.939,2.745,-0.2667576023671226
3383,ART,ART,eine,4.0,3.0,det,2.0,1.7,0.33,2.0,15.0,low,74.84,einem,75.17,74.84,0.018564356,1.83e-05,0,0,0,0,0,0.3299999999999983,0,2,898.4578,-0.1899124032208963,5.303,2.248,0.17509657591127253
3384,ADJA,ADJA,einzig,4.0,11.0,attr,3.0,2.35,0.52,3.0,15.0,low,75.17,einzigen,75.69,75.17,0.000990099,1.7e-06,1,1,1,0,0,0.519999999999996,1,3,898.7878,-0.4781777197363343,7.976,5.848,-0.018381559635819812
3385,NN,N,Zuschnappen,1.0,20.0,pn,4.0,2.5,0.61,1.0,15.0,low,75.8,Zuschnappen,76.35,75.74,0.000247525,5.09e-07,0,1,1,0,0,0.6099999999999994,1,4,899.4177999999997,-0.5338896856119455,7.6179999999999986,1.6340000000000001,-0.20550742854217646
3386,PPOSAT,ART,seine,6.0,5.0,det,5.0,1.65,0.29,2.0,15.0,low,76.35,seines,76.64,76.35,0.012376238,1.35e-05,0,0,0,0,0,0.29000000000000625,0,2,899.9678,-0.28818882335156165,6.106,2.0469999999999997,-0.01624245580765425
3387,NN,N,Rachen,4.0,15.0,gmod,6.0,2.75,0.46,1.0,15.0,low,76.78,Rachens,77.18,76.72,0.00049505,9.33e-07,0,1,1,0,0,0.460000000000008,1,4,900.3978,-0.3896119186630553,7.657,4.001,-0.37810692711626626
3388,VAFIN,V,haben,0.0,4.0,root,7.0,1.0,0.24,0.0,15.0,low,77.55,hatte,77.75,77.51,0.004950495,6.5000000000000004e-06,1,1,1,0,0,0.2399999999999949,0,2,901.1678,-0.41622157411251576,6.461,2.766,0.48369795035260976
3389,PPER,PRO,er,7.0,3.0,subj,8.0,1.15,0.14,0.0,15.0,low,77.75,er,77.89,77.75,0.025,2.28e-05,0,1,0,0,0,0.14000000000000054,0,2,901.3678,-0.6032274910038028,4.9639999999999995,0.575,1.196720664919548
3390,ART,ART,die,10.0,0.0,det,9.0,1.2,0.21,1.0,15.0,low,77.93,das,78.1,77.89,0.109653465,6e-05,0,0,0,0,0,0.20999999999999366,0,1,901.5478,-0.6223873978836971,5.419,1.973,0.03267213170460797
3391,NN,N,Kind,14.0,8.0,obja,10.0,1.5,0.24,1.0,15.0,low,78.23,Kind,78.39,78.15,0.004207921,5.700000000000001e-06,0,1,1,0,0,0.2399999999999949,1,3,901.8478,-0.5839563961163095,7.775,6.357,-0.09102719286407733
3392,NE,N,Samirs,10.0,21.0,app,11.0,2.95,0.61,1.0,15.0,low,78.39,Samirs,79.0,78.39,0.001732673,2.73e-06,0,1,1,0,0,0.6099999999999994,1,4,902.0078,-0.5778581304580556,6.056,4.5360000000000005,0.5110518042806274
3393,APPRART,PREP,an,14.0,4.0,pp,12.0,1.1,0.16,2.0,15.0,low,79.32,am,79.48,79.32,0.008415842,9.95e-06,0,0,0,0,0,0.1600000000000108,0,2,902.9378,1.5481201013159418,7.405,5.3610000000000015,0.7368431589684745
3394,NN,N,Hals,12.0,11.0,pn,13.0,1.6,0.46,2.0,15.0,low,79.68,Halse,79.94,79.48,0.000742574,1.32e-06,0,1,1,0,0,0.4599999999999938,1,3,903.2978,2.9115773462818098,5.041,10.825,1.011835007040748
3395,VVPP,V,packen,7.0,12.0,aux,14.0,1.6,0.39,0.0,15.0,low,79.99,gepackt,80.33,79.94,0.000247525,5.09e-07,1,1,1,1,1,0.39000000000000057,1,4,903.6078,0.2090248627599084,6.452999999999999,2.661,0.16678243789582198
3396,VVFIN,V,werfen,7.0,10.0,kon,16.0,1.7,0.43,0.0,15.0,low,80.98,warf,81.32,80.89,0.000990099,1.7e-06,1,1,1,1,1,0.4299999999999926,1,3,904.5978,1.7573426022284342,3.3089999999999997,6.997000000000001,2.181854789053784
3397,PRF,PRO,sie,16.0,3.0,obja,17.0,1.4,0.18,0.0,15.0,low,81.32,sich,81.5,81.32,0.016831683,1.7e-05,0,1,0,0,0,0.18000000000000682,0,2,904.9378,3.7715081267157977,4.175,0.015,0.6139065955649725
3398,PTKVZ,PTKVZ,herum,16.0,9.0,avz,18.0,1.85,0.56,0.0,15.0,low,81.57,herum,82.06,81.5,0.000742574,1.32e-06,0,0,0,1,0,0.5600000000000023,1,3,905.1878,3.1340464839884103,4.99,6.085,0.7866154482370172
3399,KON,KON,und,16.0,1.0,kon,19.0,1.45,0.22,0.0,15.0,low,82.3,und,82.52,82.3,0.048514851,3.63e-05,0,0,0,0,0,0.21999999999999886,0,1,905.9178,0.3862441138565249,3.109,1.806,0.847673436542426
3400,VVFIN,V,springen,19.0,11.0,cj,20.0,1.8,0.49,0.0,15.0,low,82.79,sprang,83.01,82.52,0.001237624,2.05e-06,1,1,1,1,1,0.4900000000000091,1,3,906.4078,1.7389479841042172,6.019,3.388,1.3386559482011018
3401,KOKOM,KOKOM,wie,20.0,3.0,kom,21.0,1.5,0.12,0.0,15.0,low,83.06,wie,83.13,83.01,0.01039604,1.18e-05,0,0,0,0,0,0.11999999999999035,0,2,906.6778,0.6307585627275133,6.92,3.145,1.038044987759151
3402,ART,ART,eine,23.0,3.0,det,22.0,1.0,0.14,1.0,15.0,low,83.13,ein,83.27,83.13,0.018564356,1.83e-05,0,0,0,0,0,0.14000000000000054,0,2,906.7478,1.1973722272112717,5.521,1.6840000000000002,1.6330482965548152
3403,NN,N,Akrobat,21.0,16.0,cj,23.0,3.15,0.71,0.0,15.0,low,83.27,Akrobat,83.98,83.27,0.000247525,5.09e-07,0,1,1,0,0,0.7100000000000078,1,4,906.8878,0.5255972561098993,8.186,1.882,0.5318982228979812
3404,PRELS,PRO,die,28.0,0.0,subj,25.0,1.15,0.15,1.0,15.0,low,84.04,der,84.13,83.98,0.109653465,6e-05,0,1,0,0,0,0.14999999999999147,0,1,907.6578,0.3529198587621773,5.162999999999999,0.715,0.4627025085778237
3405,ART,ART,eine,27.0,3.0,det,26.0,1.0,0.37,2.0,15.0,low,84.13,einen,84.5,84.13,0.018564356,1.83e-05,0,0,0,0,0,0.37000000000000455,0,2,907.7478,0.6299262328424857,8.099,6.881,0.002197651201958765
3406,NN,N,Ball,28.0,9.0,obja,27.0,1.0,0.25,2.0,15.0,low,84.55,Ball,84.75,84.5,0.000247525,5.09e-07,0,1,1,0,0,0.25,1,3,908.1678,1.03826680069033,8.102,10.478,1.4653132145409953
3407,VVFIN,V,tragen,23.0,8.0,rel,28.0,1.75,0.41,0.0,15.0,low,84.94,trägt,85.16,84.75,0.000990099,1.7e-06,1,1,1,0,0,0.4099999999999966,1,3,908.5578,0.01801006900413199,6.27,2.537,0.27840028230174757
3408,APPR,PREP,auf,20.0,2.0,pp,30.0,1.3,0.14,0.0,15.0,low,85.5,auf,85.64,85.5,0.014356436,1.51e-05,0,0,0,0,0,0.14000000000000054,0,1,909.1178,-0.3326554070187709,6.5120000000000005,2.372,-0.18452458531939697
3409,ART,ART,die,32.0,0.0,det,31.0,1.2,0.18,1.0,15.0,low,85.7,das,85.82,85.64,0.109653465,6e-05,0,0,0,0,0,0.1799999999999926,0,1,909.3178,-0.5847381053981519,4.685,2.759,-0.09629589387207806
3410,NN,N,Tempeldach,30.0,20.0,pn,32.0,3.3,0.62,0.0,15.0,low,85.96,Tempeldach,86.55,85.93,0.000742574,1.32e-06,0,1,1,0,0,0.6199999999999903,1,4,909.5778,-0.6192101800715799,8.066,1.839,-0.1078510533372074
3411,PTKVZ,PTKVZ,zurück,20.0,6.0,avz,33.0,2.9,0.26,0.0,15.0,low,86.68,zurück,86.87,86.61,0.000990099,1.7e-06,0,0,0,0,0,0.2600000000000051,1,2,910.2978,-0.6779176213199937,5.152,2.7439999999999998,-0.4725444739696848
3412,APPR,PREP,hinter,10.0,7.0,pp,1.0,1.8,0.3,1.0,15.0,low,88.6,Hinter,88.9,88.6,0.000990099,1.7e-06,0,0,0,0,0,0.30000000000001137,1,3,912.2178,-0.662011589856579,5.939,5.535,0.12293958635030039
3413,ART,ART,die,4.0,0.0,det,2.0,1.6,0.23,2.0,15.0,low,88.93,dem,89.13,88.9,0.109653465,6e-05,0,0,0,0,0,0.2299999999999897,0,1,912.5478,-0.6319797820314645,5.322,1.213,-0.15720241531307003
3414,ADJA,ADJA,golden,4.0,14.0,attr,3.0,2.9,0.59,3.0,15.0,low,89.17,goldenen,89.72,89.13,0.008663366,1.02e-05,1,1,1,0,0,0.5900000000000034,1,4,912.7878,-0.6581553996000181,7.992000000000001,10.455,0.312444022820567
3415,NN,N,Wald,1.0,9.0,pn,4.0,1.15,0.23,1.0,15.0,low,89.75,Wald,89.95,89.72,0.000742574,1.32e-06,0,1,1,0,0,0.230000000000004,1,3,913.3678,-0.6322083385627898,7.7929999999999975,9.027999999999999,0.2568520664864679
3416,ART,ART,die,6.0,0.0,det,5.0,1.15,0.15,2.0,15.0,low,90.06,der,90.18,90.03,0.109653465,6e-05,0,0,0,0,0,0.15000000000000568,0,1,913.6778,-0.6233943876900431,6.518,0.6729999999999999,-0.20120316560528
3417,NN,N,Speer,4.0,13.0,gmod,6.0,1.75,0.57,1.0,15.0,low,90.41,Speere,90.75,90.18,0.00049505,9.33e-07,0,1,1,0,0,0.5699999999999932,1,4,914.0278,-0.6390490784949855,8.1,1.8359999999999999,-0.346210475883105
3418,APPR,PREP,auf,6.0,2.0,pp,7.0,1.3,0.18,1.0,15.0,low,91.11,auf,91.29,91.11,0.014356436,1.51e-05,0,0,0,0,0,0.18000000000000682,0,1,914.7278,-0.5246814317689933,6.452999999999999,2.823,-0.026021114802665623
3419,ART,ART,die,9.0,0.0,det,8.0,1.25,0.32,2.0,15.0,low,91.33,den,91.61,91.29,0.109653465,6e-05,0,0,0,0,0,0.3199999999999932,0,1,914.9478,0.07770646985974934,5.989,1.743,0.505263710685981
3420,NN,N,Dach,7.0,10.0,pn,9.0,1.85,0.46,1.0,15.0,low,91.73,Dächern,92.16,91.7,0.001980198,3.05e-06,0,1,1,1,1,0.4599999999999938,1,3,915.3478,0.9087159418953038,7.831,8.116,-0.007801487028379242
3421,VVFIN,V,verschwinden,0.0,10.0,root,10.0,1.95,0.68,0.0,15.0,low,92.69,verschwand,93.37,92.69,0.000742574,1.32e-06,1,1,1,0,0,0.6800000000000068,1,3,916.3078,-0.2624386091267967,6.279,8.905,0.3598812416066076
3422,ART,ART,die,13.0,0.0,det,11.0,1.15,0.17,1.0,15.0,low,93.4,der,93.54,93.37,0.109653465,6e-05,0,0,0,0,0,0.1700000000000017,0,1,917.0178,0.13283917855611466,5.119,1.686,0.2678063549835161
3423,ADJA,ADJA,gelb,13.0,13.0,attr,12.0,1.7,0.41,2.0,15.0,low,93.6,gelbe,93.95,93.54,0.001237624,2.05e-06,1,1,1,0,0,0.4099999999999966,1,4,917.2178,0.5197493944651475,8.113999999999999,7.612999999999999,0.8619203085938885
3424,NN,N,Tige,10.0,30.0,subj,13.0,1.8,0.49,0.0,15.0,low,94.09,Tiger,94.52,94.03,0.001732673,2.73e-06,0,1,1,0,0,0.4899999999999949,1,4,917.7078,-0.18914122707151346,7.431,9.062999999999999,-0.21228179734766883
3425,KOKOM,KOKOM,wie,10.0,3.0,kom,14.0,1.5,0.14,0.0,15.0,low,94.87,wie,94.98,94.84,0.01039604,1.18e-05,0,0,0,0,0,0.14000000000000054,0,2,918.4878,-0.3921445552902366,5.407,1.2890000000000001,0.05782792214778784
3426,ART,ART,eine,17.0,3.0,det,15.0,1.0,0.35,1.0,15.0,low,94.98,eine,95.33,94.98,0.018564356,1.83e-05,0,0,0,0,0,0.3499999999999943,0,2,918.5978,-0.16038269020887952,6.079,2.378,0.1498271574049265
3427,ADJA,ADJA,golden,17.0,14.0,attr,16.0,2.75,0.5,2.0,15.0,low,95.37,goldene,95.83,95.33,0.008663366,1.02e-05,1,1,1,0,0,0.5,1,4,918.9878,-0.051996715345798784,8.133,8.357999999999999,0.4585430769992159
3428,NN,N,Figur,14.0,10.0,cj,17.0,2.15,0.52,0.0,15.0,low,95.9,Figur,96.42,95.9,0.000247525,5.09e-07,0,1,1,0,0,0.519999999999996,1,3,919.5178,-0.3759265110843353,7.394,1.6119999999999999,-0.1129949470650465
3429,PRELS,PRO,die,26.0,0.0,subj,19.0,1.25,0.12,1.0,15.0,low,96.58,die,96.67,96.55,0.109653465,6e-05,0,1,0,0,0,0.12000000000000455,0,1,920.1978,-0.09951578274600073,5.529,1.587,-0.37925524500281765
3430,APPR,PREP,mit,26.0,2.0,pp,20.0,1.45,0.205,2.0,15.0,low,96.72,mit,96.875,96.67,0.006930693000000001,8.53e-06,0,0,0,0,0,0.2049999999999983,0,1,920.3378,-0.12055298159939555,7.602,2.7569999999999997,-0.38268590699162275
3431,ART,ART,die,22.0,0.0,det,21.0,1.6,0.255,3.0,15.0,low,96.92,dem,97.13,96.875,0.109653465,6e-05,0,0,0,0,0,0.25499999999999545,0,1,920.5378,-0.04827642584309677,5.754,1.228,-0.29633998466699946
3432,NN,N,Gold,20.0,9.0,pn,22.0,1.45,0.24,2.0,15.0,low,97.17,Gold,97.37,97.13,0.004455446,5.97e-06,0,1,1,0,0,0.2400000000000091,1,3,920.7878,-0.3066120395471173,8.024,10.511,0.4129873615362122
3433,ART,ART,die,24.0,0.0,det,23.0,1.45,0.14,3.0,15.0,low,97.48,des,97.59,97.45,0.109653465,6e-05,0,0,0,0,0,0.14000000000000054,0,1,921.0978,-0.3833995980700942,6.235,1.239,-0.20888544537558487
3434,NN,N,Tempel,22.0,11.0,gmod,24.0,2.55,0.42,2.0,15.0,low,97.75,Tempels,98.11,97.69,0.006188119000000001,7.79e-06,0,1,1,0,0,0.4200000000000017,1,3,921.3678,-0.29612523435912663,8.056000000000001,3.95,-0.32196264760995474
3435,ADV,ADV,wieder,26.0,5.0,adv,25.0,1.4,0.28,3.0,15.0,low,98.3,wieder,98.55,98.27,0.0014851489999999998,2.39e-06,1,1,1,0,0,0.28000000000000114,0,2,921.9178,-0.26298209819959,6.852,3.0869999999999997,-0.35369308397436167
3436,VVFIN,V,verschmelzen,17.0,13.0,rel,26.0,2.95,0.43,0.0,15.0,low,98.6,verschmilzt,99.03,98.6,0.000247525,5.09e-07,1,1,1,1,1,0.4300000000000068,1,4,922.2178,0.5896374363850433,6.895,2.605,-0.46194579740857994
3437,ART,ART,die,3.0,0.0,det,1.0,1.25,0.185,1.0,15.0,low,100.53,Die,100.675,100.49,0.109653465,6e-05,0,0,0,0,0,0.18500000000000227,0,1,924.1478,-0.3979895379962548,5.939,0.812,-0.37797431143248117
3438,ADJA,ADJA,augenschmerzend,3.0,24.0,attr,2.0,6.9,1.125,2.0,15.0,low,100.675,augenschmerzenden,101.8,100.675,0.000247525,5.09e-07,1,1,1,0,0,1.125,1,4,924.2928,-0.4984211409068896,7.907999999999999,3.3280000000000003,0.18591386793268022
3439,NN,N,Spiegelschein,0.0,23.0,root,3.0,3.45,0.92,0.0,15.0,low,102.02,Spiegelscheine,102.72,101.8,0.000247525,5.09e-07,0,1,1,0,0,0.9200000000000016,1,4,925.6378,-0.4845883753059397,8.128,1.632,0.05491081060086456
3440,ART,ART,die,5.0,0.0,det,4.0,1.15,0.2,1.0,15.0,low,102.75,der,102.92,102.72,0.109653465,6e-05,0,0,0,0,0,0.20000000000000284,0,1,926.3678,0.9094683673635532,6.537999999999999,0.627,0.3814434895446225
